"id";"spending_ids/id";"plan_line_ids/id";"name";"target_ids/id";"year"
"";"itb_plan_spending_3069";"";"";"";""
"";"itb_plan_spending_3070";"";"";"";""
"";"itb_plan_spending_3071";"";"";"";""
"";"itb_plan_spending_3072";"";"";"";""
"";"itb_plan_spending_3073";"";"";"";""
"";"itb_plan_spending_3074";"";"";"";""
"";"itb_plan_spending_3075";"";"";"";""
"";"itb_plan_spending_3076";"";"";"";""
"";"itb_plan_spending_3077";"";"";"";""
"";"itb_plan_spending_3078";"";"";"";""
"";"itb_plan_spending_3079";"";"";"";""
"";"itb_plan_spending_3080";"";"";"";""
"";"itb_plan_spending_3081";"";"";"";""
"";"itb_plan_spending_3082";"";"";"";""
"";"itb_plan_spending_3083";"";"";"";""
"";"itb_plan_spending_3084";"";"";"";""
"";"itb_plan_spending_3085";"";"";"";""
"";"itb_plan_spending_3086";"";"";"";""
"";"itb_plan_spending_3087";"";"";"";""
"";"itb_plan_spending_3088";"";"";"";""
"";"itb_plan_spending_3089";"";"";"";""
"";"itb_plan_spending_3090";"";"";"";""
"";"itb_plan_spending_3091";"";"";"";""
"";"itb_plan_spending_3092";"";"";"";""
"";"itb_plan_spending_3093";"";"";"";""
"";"itb_plan_spending_3094";"";"";"";""
"";"itb_plan_spending_3095";"";"";"";""
"";"itb_plan_spending_3096";"";"";"";""
"";"itb_plan_spending_3097";"";"";"";""
"";"itb_plan_spending_3098";"";"";"";""
"";"itb_plan_spending_3099";"";"";"";""
"";"itb_plan_spending_3100";"";"";"";""
"";"itb_plan_spending_3101";"";"";"";""
"";"itb_plan_spending_3102";"";"";"";""
"";"itb_plan_spending_3103";"";"";"";""
"";"itb_plan_spending_3104";"";"";"";""
"";"itb_plan_spending_3105";"";"";"";""
"";"itb_plan_spending_3106";"";"";"";""
"";"itb_plan_spending_3107";"";"";"";""
"";"itb_plan_spending_3108";"";"";"";""
"";"itb_plan_spending_3109";"";"";"";""
"";"itb_plan_spending_3110";"";"";"";""
"";"itb_plan_spending_3111";"";"";"";""
"";"itb_plan_spending_3112";"";"";"";""
"";"itb_plan_spending_3113";"";"";"";""
"";"itb_plan_spending_3114";"";"";"";""
"";"itb_plan_spending_3115";"";"";"";""
"";"itb_plan_spending_3116";"";"";"";""
"";"itb_plan_spending_3117";"";"";"";""
"";"itb_plan_spending_3118";"";"";"";""
"";"itb_plan_spending_3119";"";"";"";""
"";"itb_plan_spending_3120";"";"";"";""
"";"itb_plan_spending_3121";"";"";"";""
"";"itb_plan_spending_3122";"";"";"";""
"";"itb_plan_spending_3123";"";"";"";""
"";"itb_plan_spending_3124";"";"";"";""
"";"itb_plan_spending_3125";"";"";"";""
"";"";"";"itb_plan_line_44";"";""
"";"";"";"itb_plan_line_107";"";""
"";"";"";"itb_plan_line_152";"";""
"";"";"";"itb_plan_line_121";"";""
"";"";"";"itb_plan_line_167";"";""
"";"";"";"itb_plan_line_45";"";""
"";"";"";"itb_plan_line_38";"";""
"";"";"";"itb_plan_line_129";"";""
"";"";"";"itb_plan_line_2";"";""
"";"";"";"itb_plan_line_57";"";""
"";"";"";"itb_plan_line_114";"";""
"";"";"";"itb_plan_line_118";"";""
"";"";"";"itb_plan_line_143";"";""
"";"";"";"itb_plan_line_160";"";""
"";"";"";"itb_plan_line_15";"";""
"";"";"";"itb_plan_line_174";"";""
"";"";"";"itb_plan_line_191";"";""
"";"";"";"itb_plan_line_144";"";""
"";"";"";"itb_plan_line_175";"";""
"";"";"";"itb_plan_line_192";"";""
"";"";"";"itb_plan_line_54";"";""
"";"";"";"itb_plan_line_39";"";""
"";"";"";"itb_plan_line_26";"";""
"";"";"";"itb_plan_line_153";"";""
"";"";"";"itb_plan_line_7";"";""
"";"";"";"itb_plan_line_168";"";""
"";"";"";"itb_plan_line_184";"";""
"";"";"";"itb_plan_line_27";"";""
"";"";"";"itb_plan_line_47";"";""
"";"";"";"itb_plan_line_137";"";""
"";"";"";"itb_plan_line_154";"";""
"";"";"";"itb_plan_line_185";"";""
"";"";"";"itb_plan_line_49";"";""
"";"";"";"itb_plan_line_36";"";""
"";"";"";"itb_plan_line_128";"";""
"";"";"";"itb_plan_line_177";"";""
"";"";"";"itb_plan_line_147";"";""
"";"";"";"itb_plan_line_142";"";""
"";"";"";"itb_plan_line_14";"";""
"";"";"";"itb_plan_line_35";"";""
"";"";"";"itb_plan_line_60";"";""
"";"";"";"itb_plan_line_116";"";""
"";"";"";"itb_plan_line_145";"";""
"";"";"";"itb_plan_line_163";"";""
"";"";"";"itb_plan_line_127";"";""
"";"";"";"itb_plan_line_17";"";""
"";"";"";"itb_plan_line_176";"";""
"";"";"";"itb_plan_line_193";"";""
"";"";"";"itb_plan_line_24";"";""
"";"";"";"itb_plan_line_135";"";""
"";"";"";"itb_plan_line_6";"";""
"";"";"";"itb_plan_line_183";"";""
"";"";"";"itb_plan_line_111";"";""
"";"";"";"itb_plan_line_139";"";""
"";"";"";"itb_plan_line_10";"";""
"";"";"";"itb_plan_line_171";"";""
"";"";"";"itb_plan_line_187";"";""
"";"";"";"itb_plan_line_31";"";""
"";"";"";"itb_plan_line_113";"";""
"";"";"";"itb_plan_line_125";"";""
"";"";"";"itb_plan_line_30";"";""
"";"";"";"itb_plan_line_52";"";""
"";"";"";"itb_plan_line_179";"";""
"";"";"";"itb_plan_line_131";"";""
"";"";"";"itb_plan_line_105";"";""
"";"";"";"itb_plan_line_43";"";""
"";"";"";"itb_plan_line_151";"";""
"";"";"";"itb_plan_line_20";"";""
"";"";"";"itb_plan_line_102";"";""
"";"";"";"itb_plan_line_148";"";""
"";"";"";"itb_plan_line_165";"";""
"";"";"";"itb_plan_line_178";"";""
"";"";"";"itb_plan_line_166";"";""
"";"";"";"itb_plan_line_182";"";""
"";"";"";"itb_plan_line_126";"";""
"";"";"";"itb_plan_line_115";"";""
"";"";"";"itb_plan_line_16";"";""
"";"";"";"itb_plan_line_42";"";""
"";"";"";"itb_plan_line_55";"";""
"";"";"";"itb_plan_line_109";"";""
"";"";"";"itb_plan_line_122";"";""
"";"";"";"itb_plan_line_169";"";""
"";"";"";"itb_plan_line_53";"";""
"";"";"";"itb_plan_line_158";"";""
"";"";"";"itb_plan_line_13";"";""
"";"";"";"itb_plan_line_48";"";""
"";"";"";"itb_plan_line_138";"";""
"";"";"";"itb_plan_line_9";"";""
"";"";"";"itb_plan_line_170";"";""
"";"";"";"itb_plan_line_186";"";""
"";"";"";"itb_plan_line_120";"";""
"";"";"";"itb_plan_line_33";"";""
"";"";"";"itb_plan_line_101";"";""
"";"";"";"itb_plan_line_164";"";""
"";"";"";"itb_plan_line_161";"";""
"";"";"";"itb_plan_line_90";"";""
"";"";"";"itb_plan_line_91";"";""
"";"";"";"itb_plan_line_97";"";""
"";"";"";"itb_plan_line_65";"";""
"";"";"";"itb_plan_line_99";"";""
"";"";"";"itb_plan_line_100";"";""
"";"";"";"itb_plan_line_72";"";""
"";"";"";"itb_plan_line_68";"";""
"";"";"";"itb_plan_line_69";"";""
"";"";"";"itb_plan_line_62";"";""
"";"";"";"itb_plan_line_73";"";""
"";"";"";"itb_plan_line_63";"";""
"";"";"";"itb_plan_line_64";"";""
"";"";"";"itb_plan_line_81";"";""
"";"";"";"itb_plan_line_82";"";""
"";"";"";"itb_plan_line_75";"";""
"";"";"";"itb_plan_line_76";"";""
"";"";"";"itb_plan_line_85";"";""
"";"";"";"itb_plan_line_92";"";""
"";"";"";"itb_plan_line_93";"";""
"";"";"";"itb_plan_line_79";"";""
"";"";"";"itb_plan_line_80";"";""
"";"";"";"itb_plan_line_98";"";""
"";"";"";"itb_plan_line_74";"";""
"";"";"";"itb_plan_line_56";"";""
"";"";"";"itb_plan_line_29";"";""
"";"";"";"itb_plan_line_50";"";""
"";"";"";"itb_plan_line_155";"";""
"";"";"";"itb_plan_line_123";"";""
"";"";"";"itb_plan_line_157";"";""
"";"";"";"itb_plan_line_12";"";""
"";"";"";"itb_plan_line_173";"";""
"";"";"";"itb_plan_line_189";"";""
"";"";"";"itb_plan_line_112";"";""
"";"";"";"itb_plan_line_172";"";""
"";"";"";"itb_plan_line_61";"";""
"";"";"";"itb_plan_line_134";"";""
"";"";"";"itb_plan_line_34";"";""
"";"";"";"itb_plan_line_40";"";""
"";"";"";"itb_plan_line_159";"";""
"";"";"";"itb_plan_line_190";"";""
"";"";"";"itb_plan_line_46";"";""
"";"";"";"itb_plan_line_8";"";""
"";"";"";"itb_plan_line_59";"";""
"";"";"";"itb_plan_line_162";"";""
"";"";"";"itb_plan_line_77";"";""
"";"";"";"itb_plan_line_78";"";""
"";"";"";"itb_plan_line_66";"";""
"";"";"";"itb_plan_line_67";"";""
"";"";"";"itb_plan_line_86";"";""
"";"";"";"itb_plan_line_70";"";""
"";"";"";"itb_plan_line_87";"";""
"";"";"";"itb_plan_line_71";"";""
"";"";"";"itb_plan_line_94";"";""
"";"";"";"itb_plan_line_88";"";""
"";"";"";"itb_plan_line_89";"";""
"";"";"";"itb_plan_line_83";"";""
"";"";"";"itb_plan_line_96";"";""
"";"";"";"itb_plan_line_84";"";""
"";"";"";"itb_plan_line_130";"";""
"";"";"";"itb_plan_line_95";"";""
"";"";"";"itb_plan_line_18";"";""
"";"";"";"itb_plan_line_146";"";""
"";"";"";"itb_plan_line_119";"";""
"";"";"";"itb_plan_line_1";"";""
"";"";"";"itb_plan_line_150";"";""
"";"";"";"itb_plan_line_23";"";""
"";"";"";"itb_plan_line_58";"";""
"";"";"";"itb_plan_line_41";"";""
"";"";"";"itb_plan_line_37";"";""
"";"";"";"itb_plan_line_140";"";""
"";"";"";"itb_plan_line_156";"";""
"";"";"";"itb_plan_line_124";"";""
"";"";"";"itb_plan_line_11";"";""
"";"";"";"itb_plan_line_188";"";""
"";"";"";"itb_plan_line_104";"";""
"";"";"";"itb_plan_line_132";"";""
"";"";"";"itb_plan_line_4";"";""
"";"";"";"itb_plan_line_5";"";""
"";"";"";"itb_plan_line_108";"";""
"";"";"";"itb_plan_line_110";"";""
"";"";"";"itb_plan_line_32";"";""
"";"";"";"itb_plan_line_28";"";""
"";"";"";"itb_plan_line_51";"";""
"";"";"";"itb_plan_line_136";"";""
"";"";"";"itb_plan_line_19";"";""
"";"";"";"itb_plan_line_25";"";""
"";"";"";"itb_plan_line_141";"";""
"";"";"";"itb_plan_line_21";"";""
"";"";"";"itb_plan_line_180";"";""
"";"";"";"itb_plan_line_22";"";""
"";"";"";"itb_plan_line_149";"";""
"";"";"";"itb_plan_line_133";"";""
"";"";"";"itb_plan_line_181";"";""
"";"";"";"itb_plan_line_106";"";""
"";"";"";"itb_plan_line_103";"";""
"";"";"";"itb_plan_line_3";"";""
